quarter,NHCCI,NHCCI-Seasonally-Adjusted,grp9-pct-change-Grading-Excavation,grp9-pct-change-Bridge,grp9-pct-change-Asphalt,grp9-pct-change-Concrete,grp9-pct-change-Base-Stone,grp9-pct-change-Drainage,grp9-pct-change-Traffic-Control,grp9-pct-change-Electrical,grp9-pct-change-Utilities-erosion-control-clearing-painting-and-equipment,grp13-pct-change-Grading-Excavation,grp13-pct-change-Bridge,grp13-pct-change-Asphalt,grp13-pct-change-Concrete,grp13-pct-change-Base-Stone,grp13-pct-change-Drainage,grp13-pct-change-Traffic-Control,grp13-pct-change-Erosion-Control,grp13-pct-change-Clearing,grp13-pct-change-Electrical,grp13-pct-change-Structures,grp13-pct-change-Utility,grp13-pct-change-Equipment,grp25-pct-change-Grading-Excavation,grp25-pct-change-Bridge,grp25-pct-change-Asphalt,grp25-pct-change-Concrete_Pavement,grp25-pct-change-Concrete-Misc,grp25-pct-change-Concrete-Culvers,grp25-pct-change-Base-Stone,grp25-pct-change-Drainage-Pipe,grp25-pct-change-Drainage-Inlets-Catch-Basins,grp25-pct-change-Underdrain,grp25-pct-change-Traffic-Control,grp25-pct-change-Guard-Rail,grp25-pct-change-Fencing,grp25-pct-change-Signs-Permanent,grp25-pct-change-Striping-Pavement-Marking,grp25-pct-change-Clearing,grp25-pct-change-Equipment-Labor,grp25-pct-change-Grassing,grp25-pct-change-Erosion-Control,grp25-pct-change-Retaining-Wall,grp25-pct-change-Misc-Stone-Riprap,grp25-pct-change-Painting-Structures,grp25-pct-change-Buildings-Misc-Structures,grp25-pct-change-Electrical,grp25-pct-change-Utility
2010 Q3,1.446513,1.43624198,0.669771858,-0.135410704,-0.212001023,-0.131636821,0.027258458,0.082581215,0.095035014,0.111082259,0.055478449,0.646956101,-0.130797943,-0.204779214,-0.127152617,0.0263299,0.079768089,0.091797649,-0.12548784,0.133592792,0.107298245,0.053788711,0.011609767,-0.000764934,0.630526396,-0.127476278,-0.199578766,-0.093050768,-0.049415553,0.013164345,0.025661241,0.071713683,-0.003256044,0.008437853,-0.036314169,0.049258457,0.004724098,-0.019541543,0.113179776,0.130200151,-0.000745509,-0.015082753,0.01355172,-0.0740736,-0.048952578,0.052443561,0.000896687,0.104573364,0.011314933
2010 Q4,1.429966,1.449597953,-0.160814645,-0.2086694,-0.676073454,0.268788346,0.009216291,-0.084113749,-0.00648451,-0.007062129,-0.278667046,-0.160654889,-0.208462105,-0.675401831,0.268521327,0.009207135,-0.084030189,-0.006478068,-0.216436359,-0.001748563,-0.007055114,-0.036544738,-0.018742924,-0.006053979,-0.164289361,-0.213178112,-0.690681349,0.237514555,-0.01818952,0.080282154,0.009415427,-0.053662599,-0.015067177,-0.018786576,-0.035686277,-0.003046368,0.020580813,-0.010853681,0.015387965,-0.00178812,-0.006190938,-0.055020775,-0.049810467,0.024287017,-0.130586567,-0.033129879,-0.004998798,-0.00721472,-0.019166943
2011 Q1,1.456828,1.460653207,0.604119794,0.348026925,0.996553741,0.199507959,-0.083311329,-0.020582301,-0.04123778,0.118611644,-0.243217371,0.602486112,0.347085778,0.993858825,0.198968442,-0.083086035,-0.020526641,-0.041126263,-0.055027284,-0.069407263,0.11829089,-0.029319162,-0.017573974,-0.066152143,0.586376944,0.337805459,0.967285201,-0.152043097,0.39659389,-0.022983537,-0.080864495,0.012245975,-0.039175118,0.006009424,-0.105225772,0.051746094,0.000286554,-0.014054768,0.031492769,-0.067551464,-0.064383378,-0.081926288,-0.047443517,0.067657591,0.027529521,-0.01477092,-0.014159749,0.115128049,-0.017104085
2011 Q2,1.500597,1.49419589,0.005575976,-0.114494915,1.994980488,-0.190587998,0.387974794,0.125407532,0.292002857,0.047256099,0.456291974,0.005589448,-0.114771526,1.999800209,-0.191048444,0.388912112,0.125710507,0.292708314,0.288012427,0.049769074,0.047370266,0.014832242,0.088738727,0.008783453,0.005590807,-0.114799444,2.000286667,-0.157174325,-0.021733134,-0.010261001,0.389006716,0.095200441,0.014658379,0.018571533,0.033567995,0.069061043,0.030130598,0.017648515,0.144315031,0.049781181,0.00878559,0.138628118,0.097989667,0.023687299,0.017932674,0.041975961,-0.024585605,0.047381789,0.088760313
2011 Q3,1.541206,1.522452696,0.47440509,0.574587956,1.083902976,0.388855167,0.31080247,-0.055733683,-0.016261953,0.004731464,-0.059095979,0.471244115,0.570759459,1.076680898,0.386264214,0.308731584,-0.055362328,-0.016153599,-0.11343416,0.064483094,0.004699938,0.00265074,0.005427379,0.000202174,0.459825094,0.556929018,1.050591147,0.303364355,0.030349624,0.065330906,0.301250509,-0.031658345,-0.048594311,0.030005737,0.001302667,-0.141036321,0.007066039,-0.03487565,0.162093912,0.062920563,0.000197275,0.033119062,-0.03577567,-0.119175038,0.040466149,-0.00042785,0.00304272,0.004586051,0.005295865
2011 Q4,1.541088,1.547747414,0.032493373,-0.030630023,-0.040771524,0.043561059,-0.026539684,0.009553663,0.012673359,0.011122899,-0.019098609,0.04769684,-0.044961639,-0.059848293,0.063943035,-0.038957454,0.014023769,0.018603153,-0.014228925,-0.000323755,0.016327241,-0.002682977,-0.00665709,-0.000569392,0.052171205,-0.049179419,-0.065462566,0.053338675,0.025334043,-0.013144539,-0.042611991,0.021776495,0.002918964,-0.007370671,0.021710542,0.013468321,-0.002153106,-0.003649866,-0.00917567,-0.000354126,-0.000622806,-0.003958165,-0.006125232,0.01704238,-0.021623412,-0.00266232,0.002120484,0.017858874,-0.007281581
2012 Q1,1.576907,1.58175978,-0.345994491,0.68631293,1.32219589,-0.067969052,0.201459953,0.162111162,-0.214680818,-0.058296374,0.63913141,-0.355575108,0.705316996,1.358807611,-0.069851121,0.207038397,0.166600034,-0.220625348,0.161977419,0.14285922,-0.059910606,0.010437639,0.280836435,-0.003640957,-0.338481222,0.671409648,1.293484412,-0.224094163,0.095383989,0.055092825,0.197085251,0.070356787,0.062535598,0.023257711,0.140208799,-0.022186939,0.008651928,0.02770124,-0.30344176,0.135991419,-0.003465922,-0.037118806,0.179668674,0.123101979,-0.059181427,0.03213325,-0.01412772,-0.057030468,0.267335529
2012 Q2,1.626998,1.621005577,-0.40782873,1.136854296,1.321307101,0.145911589,0.079744152,0.217008512,0.291359159,0.120828578,0.271319051,-0.419281999,1.168781175,1.358414066,0.150009301,0.081983649,0.223102877,0.299541552,0.376544204,-0.075862505,0.124221871,-0.071044954,-0.039061495,-0.000844032,-0.391230693,1.090585978,1.267531822,0.29771996,-0.206273902,-0.001655895,0.076498681,0.100465591,0.049982884,0.058243266,0.000624598,0.036846022,0.011928109,0.034326402,0.227699722,-0.070787061,-0.000787564,0.082379545,-0.016176852,0.40393271,0.041725066,0.019725503,-0.016263057,0.11591103,-0.036448156
2012 Q3,1.595538,1.583221218,0.317814508,-1.797065111,-1.024389915,0.167647616,0.270611255,-0.14104662,0.039354666,-0.009199655,0.242680742,0.321296397,-1.816753266,-1.035612851,0.169484317,0.273575998,-0.142591888,0.039785825,0.141137595,0.084701686,-0.009300444,0.024396597,0.023518192,-0.007230673,0.355353176,-2.009325499,-1.145385753,0.053223064,0.141345688,-0.011402434,0.30257451,-0.107521788,-0.010437739,-0.025291139,0.188014395,-0.069604997,-0.004314355,-0.040220661,-0.038875635,0.093679896,-0.00799711,-0.042099466,0.069377171,-0.183428028,0.530575022,0.001909118,0.010535249,-0.010286272,0.026011073
2012 Q4,1.607117,1.606922544,2.223521744,0.072002539,-0.100438739,-0.430456128,-0.314030824,0.124501336,-0.299133249,0.059127939,-0.609416989,2.000032969,0.064765479,-0.090343524,-0.387190478,-0.282467218,0.111987561,-0.269067016,-0.257595845,-0.283792549,0.053184921,0.034127184,0.007941134,0.024095011,1.797396474,0.058203663,-0.081190227,-0.046891181,-0.264225241,-0.005062588,-0.253848606,0.087687406,-0.007708036,0.017938424,0.198673699,-0.060425779,0.012607926,-0.136587887,-0.193568707,-0.25503966,0.021653787,-0.008908202,-0.024979242,0.058533074,-0.273974645,0.027886505,0.0025737,0.047796407,0.007136565
2013 Q1,1.59082,1.618367529,-1.105688176,1.52460199,-0.729879078,-0.082938364,0.186221133,-0.152336205,-0.96368723,-0.119835812,0.429498266,-1.126802308,1.553715665,-0.743816789,-0.084522149,0.189777197,-0.155245205,-0.982089723,0.526270319,0.036397341,-0.122124187,0.002765491,-0.054173655,-0.054195474,-1.53055895,2.11044422,-1.010341775,-0.271387343,0.213596369,0.00320766,0.257778303,-0.114560999,-0.099158754,0.003906184,-0.628804799,-0.114545791,-0.003134626,-0.073703088,-0.45625636,0.049439263,-0.073614836,-0.028262214,0.02154073,0.861529183,0.098909449,-0.000888731,0.010292444,-0.165883817,-0.0735852
2013 Q2,1.623509,1.618167874,0.259488353,0.305619194,0.349524406,0.303107621,0.159091649,0.116635539,0.226972226,0.048029853,0.286361301,0.255360879,0.300757954,0.3439648,0.29828633,0.156561106,0.114780311,0.22336196,0.042749913,0.266442646,0.047265881,0.004493831,-0.002849242,0.003653775,0.255809453,0.301286273,0.344569018,0.157510188,0.11164442,0.020791275,0.156836125,0.004641555,0.094595328,0.008123871,0.278084577,0.007444954,0.002564446,0.00892803,-0.07011237,0.266910686,0.003660193,0.039880908,-0.006375023,-0.006137251,0.026151804,0.017011322,-0.013484301,0.047348909,-0.002854247
2013 Q3,1.644783,1.602407057,-0.239447266,0.163709693,0.508328706,0.027983923,0.02449483,0.123301527,0.400926886,0.018884069,0.282202289,-0.241974537,0.165437584,0.513693913,0.028279282,0.024753363,0.124602926,0.40515851,0.090691528,0.132902333,0.019083383,0.005709504,0.027185359,0.014861508,-0.238189996,0.1628501,0.505659615,-0.115913086,0.161102265,-0.002354615,0.024366215,0.06111081,0.061504853,0.002146185,0.118028823,-0.007649814,0.026516606,0.019290796,0.262635697,0.130823708,0.01462907,0.067126035,0.034639809,0.020799604,-0.052356086,-0.022012452,0.030085429,0.018784914,0.026760173
2013 Q4,1.59307,1.612700659,-0.933258898,-0.18697353,-0.705948941,0.199337465,-0.269912069,-0.167530827,-0.425699545,-0.038669888,-0.615413458,-0.963040273,-0.192940072,-0.728476592,0.205698555,-0.278525277,-0.17287693,-0.439284111,-0.068944231,-0.423036593,-0.039903889,-0.020292999,0.010322078,-0.032769358,-0.987511444,-0.197842743,-0.746987422,0.090392665,0.15765839,-0.035201177,-0.285602696,-0.107490328,-0.017867489,-0.041876487,-0.269865265,0.035055561,-0.016083071,0.00018911,-0.161196686,-0.433786092,-0.033602038,-0.005320577,-0.0646513,0.030298215,0.001189574,-0.035254121,0.011619225,-0.04091786,0.010584366
2014 Q1,1.627779,1.637783044,1.291060966,0.220816887,0.039715437,0.080592125,0.427318437,0.095479519,-0.030806302,0.04508581,0.009508861,1.292648531,0.221088417,0.039764274,0.080691226,0.427843893,0.095596926,-0.030844183,-0.145455477,0.13537827,0.04514125,-0.004484876,0.019434293,0.001969197,1.280249257,0.218967705,0.039382849,-0.001988935,0.071851909,0.02086632,0.423739952,0.122814541,-0.033374341,0.010806956,-0.001565308,-0.025094631,-0.000137537,0.042717601,-0.035518102,0.134079702,0.001950308,-0.078212637,0.075931179,-0.134549256,-0.019316033,0.023193213,-0.021979095,0.044708249,0.019247876
2014 Q2,1.669892,1.664526488,0.491514818,0.792633355,0.318244323,0.16806992,0.033742959,0.049634932,0.075424861,0.099834493,0.558039226,0.485900534,0.78357957,0.314609205,0.166150156,0.033357533,0.049067982,0.074563327,0.520235086,0.064726744,0.098694142,0.030146956,-0.063867316,0.029974968,0.49167392,0.792889928,0.318347338,-0.041803237,0.17472548,0.005396269,0.033753882,-0.010554285,0.038307818,0.031168489,0.113630706,-0.034381861,0.003707385,-0.013592007,0.002154001,0.065495816,0.030331125,0.029301143,0.013271381,0.172103472,0.311498193,0.030276735,-0.005803436,0.099866809,-0.064626176
2014 Q3,1.735101,1.711167668,0.592282786,0.481735392,1.185836624,0.281654895,0.117974451,0.30216007,0.360435876,0.000198233,0.582716005,0.594613955,0.483631457,1.190503965,0.282763462,0.118438787,0.303349344,0.361854518,0.308742314,0.268042152,0.000199013,-0.002528191,-0.017565688,0.012949244,0.599034012,0.487226527,1.199353565,0.243293297,0.039331196,0.015302048,0.119319201,0.186477899,0.10532077,-0.021966383,0.148872971,0.058762941,-0.00693717,0.027333001,0.128149569,0.270034641,0.013045502,0.185342478,0.024278133,0.035377276,0.073208911,-0.005793735,-0.001876547,0.000200493,-0.017696262
2014 Q4,1.693793,1.729143321,-1.238484492,-0.066640532,-0.2843793,-0.709144193,0.234556844,0.053211742,-0.114647089,0.237154392,-0.492371415,-1.217885649,-0.065532147,-0.279649419,-0.697349496,0.230655625,0.052326709,-0.112740245,-0.502813316,0.058173531,0.233209969,-0.011275975,0.008742745,-0.076606377,-1.236539502,-0.066535876,-0.283932694,-0.435134283,-0.041909265,-0.168945534,0.234188482,-0.100664476,-0.064589649,0.205978424,-0.168161616,0.054963495,-0.051969832,0.049324287,0.010248086,0.059064551,-0.077779725,-0.201907653,-0.059416633,-0.141312745,-0.115151943,-0.088843129,0.062624584,0.23678195,0.008876654
2015 Q1,1.719765,1.718674622,1.145842966,0.600777098,-1.241575367,0.562514414,-0.136541206,0.146459234,0.288934554,-0.091295105,0.258228865,1.133192534,0.594144349,-1.227868022,0.556304096,-0.135033752,0.144842282,0.285744634,0.226341717,-0.037438317,-0.090287181,-0.033385558,0.059487025,0.057301647,1.12563625,0.590182512,-1.219680429,0.264049146,0.256951297,0.032799103,-0.134133329,0.165713668,0.005798835,-0.012595346,0.249441271,0.005045122,0.005231554,-0.039482321,0.070508544,-0.037188673,0.056919552,0.045383984,-0.059469171,0.146516115,0.07903863,-0.017672179,-0.015053906,-0.089685134,0.059090357
2015 Q2,1.704847,1.699239163,0.607799968,-0.05514075,-1.950901282,0.262258841,0.178465746,0.074752627,-0.037977096,0.00770702,0.045603071,0.597935277,-0.054245807,-1.919237842,0.258002338,0.175569218,0.07353938,-0.037360721,-0.181254091,0.163027792,0.007581934,0.036562991,0.071491539,-0.059043863,0.569815007,-0.051694683,-1.828978097,0.074338147,0.179839763,0.003456169,0.167312382,-0.019301534,0.066532537,0.02321636,0.006627693,0.028293592,0.010411307,-0.010320882,-0.068437109,0.155360766,-0.056267092,0.023738678,0.070323453,-0.256254195,-0.064798311,0.017012427,0.016987035,0.007225363,0.068129367
2015 Q3,1.706301,1.696203101,0.03671726,-0.154569476,-0.024485111,0.018968101,0.009917183,0.020710872,0.096894427,0.001683143,0.079449722,0.035134707,-0.147907367,-0.023429776,0.018150556,0.009489741,0.019818211,0.092718174,0.003080138,0.06341605,0.001610598,0.002681684,0.006019059,0.004504346,0.032674042,-0.13754865,-0.021788868,0.036168678,-0.019668471,0.006618974,0.008825126,0.009603221,0.013439068,-0.00492749,0.023793614,0.012261572,-0.000840252,0.001203795,0.05265121,0.058974697,0.004188883,0.005264383,-0.002546157,0.001238185,-0.003832781,-0.000732436,0.003170466,0.001497799,0.005597513
2015 Q4,1.662658,1.684293416,0.370382706,-1.212946318,-0.824360574,-0.613172689,-0.015378579,-0.080796939,-0.16218931,-0.055544194,0.036233777,0.368284711,-1.206075708,-0.819691069,-0.609699435,-0.015291469,-0.080339273,-0.161270606,0.236687868,-0.180578979,-0.055229569,0.002121359,-0.010407527,-0.026282423,0.374949576,-1.227902115,-0.834525055,-0.253972696,-0.193440689,-0.104032176,-0.015568199,-0.085407737,-0.006511657,0.013937958,-0.206615672,0.033685022,-0.00836117,0.031228975,-0.009903993,-0.183846925,-0.026758057,-0.072088706,-0.050489465,0.274759935,0.066615291,0.019893024,-0.026592656,-0.056229061,-0.010595872
2016 Q1,1.631144,1.653229071,-0.973420505,0.634877962,-2.045420356,0.436530671,0.256252515,0.034269056,-0.185788107,0.042779871,-0.09543079,-0.957069106,0.624213359,-2.011061633,0.429197881,0.251948016,0.033693409,-0.182667261,-0.120541044,-0.120354361,0.04206126,0.042724206,0.03741587,0.03508972,-0.93968617,0.612875974,-1.974535372,0.177469327,0.189666611,0.062251501,0.247371966,0.041307243,-0.009549562,-0.00047706,0.014122809,0.031337338,-0.026902662,0.015099599,-0.166361967,-0.118168404,0.034452397,-0.027066672,0.026133169,-0.212497391,0.030983274,-0.010164882,0.028955637,0.041297315,0.036736298
2016 Q2,1.677906,1.670235787,1.578476195,-0.054031153,0.461985041,0.310503278,-0.251362537,0.145060395,0.236208779,0.03351919,0.406446146,1.512668353,-0.051778554,0.442724543,0.297558167,-0.240883047,0.139012719,0.22636106,0.283472899,0.236445737,0.03212175,-0.008188484,0.042979124,-0.045688933,1.503200673,-0.051454476,0.439953562,0.236809796,0.098816783,-0.01495705,-0.239375377,0.070868041,0.057204635,0.010106976,-0.04894459,-0.009431012,0.094881183,0.028215333,0.144350192,0.234965841,-0.045402969,0.117248693,0.067465933,0.024935078,0.078510859,-0.00442553,-0.001368062,0.031920703,0.042710121
2016 Q3,1.679756,1.648887551,-0.077478728,-0.116436876,0.201025694,-0.002077712,-0.038402369,0.040839877,0.069217646,-0.025422045,0.058974578,-0.061022069,-0.091705417,0.158327376,-0.001636401,-0.030245618,0.032165394,0.054515659,-0.00804716,-0.004147784,-0.020022344,0.08063079,-0.006588345,0.008015984,-0.07122227,-0.107034522,0.184792738,-0.049570207,0.05886209,-0.001781658,-0.035301353,0.004779282,0.031174979,0.002427517,0.018018899,0.050758774,-0.006438659,-0.008934854,0.013395143,-0.004841111,0.009355903,-0.018198503,-0.025123052,0.052301182,-0.020196377,0.042831738,0.021243211,-0.023369198,-0.007689626
2016 Q4,1.653447,1.653628013,-0.157774133,-0.517772038,-0.288675833,-0.286112963,0.10579765,-0.340690627,0.109510495,-0.022773269,-0.167746731,-0.156990957,-0.515201868,-0.287242874,-0.284692726,0.105272481,-0.338999472,0.108966896,-0.157448652,0.007994651,-0.022660224,-0.075361466,0.071156555,-0.021029791,-0.159900585,-0.524750481,-0.292566556,-0.130294068,-0.050519082,-0.115008505,0.107223573,-0.263203461,-0.12523366,0.034822612,0.162346164,0.021639145,-0.017805725,0.025252185,-0.060075476,0.008142822,-0.021419551,-0.032100681,0.075043279,-0.218427696,0.039844251,0.007192175,-0.085833275,-0.023080203,0.072475351
2017 Q1,1.617234,1.65639523,-0.522180507,-0.246928129,-0.27100587,-0.361186719,-0.336901385,-0.027600541,-0.047046058,-0.040157641,-0.337139471,-0.535920368,-0.253425419,-0.278136704,-0.370690435,-0.345766094,-0.028326779,-0.048283957,-0.090649813,-0.19699043,-0.041214288,0.012261181,0.001953378,-0.014956594,-0.563342779,-0.266392898,-0.29236863,-0.170027274,-0.179755694,-0.004577384,-0.363458535,0.105175133,0.004605833,-0.078164665,0.034353743,0.032465969,-0.000774812,-0.043101492,-0.05770194,-0.207070197,-0.015721905,-0.002200237,-0.106466382,0.070974189,-0.041860534,0.003837871,-0.007303859,-0.043323174,0.00205333
2017 Q2,1.684628,1.673282985,0.96155129,0.357146594,1.768922533,0.087695944,0.201011172,0.059282642,0.202945104,0.216809061,0.311897823,0.955090339,0.354746819,1.757036614,0.087106688,0.199660518,0.058884305,0.201581455,0.043504595,0.292480607,0.215352256,-0.00255944,-0.001391546,0.005768952,0.948348531,0.352242727,1.744634014,0.03903094,0.012585922,0.03682025,0.198251151,0.022060754,0.007757314,0.044772765,0.182107455,-0.10357422,0.010323805,0.007384012,0.112853523,0.29041604,0.00572823,-0.009683303,-0.022674138,0.040389646,0.034834713,0.002129235,-0.001927604,0.213832124,-0.001381723
2017 Q3,1.734304,1.689514881,1.312367582,0.152515449,0.171060432,0.201130416,-0.124355525,0.174243542,0.649117397,0.119561247,0.293126068,1.309650757,0.152199716,0.170706308,0.200714041,-0.124098088,0.173882828,0.647773614,0.00844704,0.036689545,0.119313735,0.110578479,0.121488259,0.021420374,1.269332758,0.147514201,0.165451062,-0.073737001,0.273445087,0.023357319,-0.12027769,0.153164992,0.084721193,-0.041775648,0.12797981,0.088271566,-0.006739096,0.015955689,0.407407477,0.035560046,0.020760941,0.026116384,0.080124755,-0.034670056,-0.068318846,0.123993391,0.017739444,0.115640625,0.117748206
2017 Q4,1.661883,1.686306109,-1.549310738,-0.445530584,-0.812609886,0.019452501,-0.24608156,-0.142969755,-0.79566602,0.042856818,-0.245962873,-1.558538965,-0.448184318,-0.81745007,0.019568367,-0.247547306,-0.143821332,-0.80040528,-0.103535148,0.00547473,0.043112087,-0.052735996,-0.003903206,-0.06785566,-1.71083935,-0.491980877,-0.897331268,0.530491175,-0.325449272,0.016573079,-0.271737622,-0.147279907,-0.08757062,0.077388119,-0.520450297,0.061293208,0.00295346,-0.110483805,-0.292959173,0.00600972,-0.074486514,0.045428547,-0.152738868,0.225241113,-0.064365693,0.000998253,-0.037565878,0.047324999,-0.004284627
2018 Q1,1.674676,1.693227306,-1.004145477,0.81629894,0.647341759,0.502516028,-0.027273155,0.070781634,0.135217373,0.019741836,-0.390652519,-0.591876402,0.465830728,0.370202522,0.292778022,-0.00657956,0.035649101,0.082478089,0.111294731,0.192870318,0.014664177,-0.200766493,-0.004719094,0.01853667,-0.468674453,0.380999037,0.30214003,-0.020169714,0.410552706,-0.044134735,-0.012729461,0.043970754,-0.007172853,-0.002492654,-0.042198879,0.048959173,0.009303801,0.013284726,0.036014631,0.158698861,0.01521081,0.049330896,0.037643495,-0.020215923,0.026190008,-0.15454459,0.004508784,0.009171206,-0.003819234
2018 Q2,1.752068,1.73525974,0.483191699,0.413537771,2.348551021,-0.215324155,0.255552096,0.090053934,0.95300497,0.065231428,0.227519606,0.477490756,0.408658641,2.320841614,-0.176800796,0.252536962,0.088991432,0.941760841,0.065032181,0.14284417,0.064458864,0.025306494,0.031803472,-0.021606259,0.476734655,0.408011535,2.317166589,-0.179695708,0.013807212,-0.006954145,0.252137072,0.072453551,0.002331097,0.014107443,0.258981231,0.12597596,0.006197649,0.08753329,0.456538859,0.142617978,-0.021572045,-0.012975559,0.063843666,0.002001588,0.01755927,0.00744816,0.020959117,0.064356794,0.031753111
2018 Q3,1.844641,1.824655118,0.28403304,0.613503756,2.560974227,0.498831922,0.335555693,-0.002780318,0.61121815,0.129365937,0.252909193,0.287748677,0.621529432,2.594476139,0.483488743,0.339945334,-0.002816689,0.619213809,0.249461962,-0.118597255,0.130903439,0.082893622,-0.021554191,0.01691858,0.286674781,0.619209845,2.584793392,0.179792413,0.25440012,0.055056378,0.338676637,-0.129135521,0.145740348,-0.013395624,0.232775656,0.149393078,0.001784551,0.023866555,0.204672663,-0.118154643,0.016855439,0.166105073,0.007789311,-0.004382237,0.096622609,0.01869012,0.056839509,0.130414899,-0.021473749
2018 Q4,1.873043,1.869858573,0.541747846,0.432493432,0.628784594,0.16752394,0.205855187,-0.189964949,-0.000921236,0.088813364,-0.334632036,0.490005248,0.391185775,0.568729074,0.152277598,0.186193859,-0.171821305,-0.000872368,0.215335174,-0.333652413,0.080400026,-0.044326736,0.013273375,-0.007027164,0.43655658,0.348516113,0.506693389,0.095972352,-0.080931459,0.17090303,0.165884252,-0.070488767,-0.051689032,-0.026372516,-0.097995374,0.120728175,-0.002994361,0.014450457,-0.019683409,-0.297258361,-0.006260657,-0.091770482,0.022914019,0.309984763,0.050381554,-0.033368448,-0.007927396,0.071630172,0.011825545
2019 Q1,1.849188,1.902072072,-0.882885479,-0.067713368,-0.263534728,-0.149204271,-0.371829318,0.163910574,-0.053153897,-0.091415344,0.442226342,-0.888885324,-0.068173529,-0.265325637,-0.18504001,-0.374356167,0.165024465,-0.053515113,0.271660491,0.247266803,-0.092024106,-0.032173411,-0.018811502,0.020753552,-0.948823847,-0.072770546,-0.283216839,-0.136429447,0.042277738,-0.070395238,-0.399599419,0.133471812,0.034360372,0.008357147,0.068559026,0.11294252,0.008784196,0.022608872,-0.197591233,0.263940278,0.022152987,0.194513286,0.036347449,-0.059998003,0.097510781,-0.001131867,-0.031160139,-0.098229393,-0.020079982
2019 Q2,1.954851097,1.932419583,1.59031988,0.600113748,1.599621389,0.988382363,0.240452184,0.241340243,0.229228477,0.219492332,0.005090395,1.593321649,0.601246478,1.602640715,0.934648764,0.240906043,0.241795778,0.229628387,-0.084037852,-0.020759549,0.219894786,0.047274868,0.06211647,0.045364474,1.590629802,0.600230699,1.599933124,0.214799402,0.651503294,0.086367608,0.240499043,0.107307709,0.128841841,0.001091624,0.041573167,-0.024887803,0.032780168,-0.007108158,0.184767514,-0.020724477,0.045287832,-0.136504961,-0.009516084,0.041640231,0.017725374,0.011141669,0.035127579,0.219523284,0.062011527
2019 Q3,1.971934754,1.919151121,0.172385563,-0.10461494,0.218001121,0.191803253,0.247753148,-0.066071582,0.010391195,0.013367996,0.190895106,0.170985212,-0.103765114,0.216230218,0.180505028,0.245740559,-0.065534859,0.01030695,0.113236997,0.137951518,0.013290719,-0.002982329,-0.061641744,0.019587706,0.158947653,-0.096459929,0.201007358,0.113618202,0.122635952,-0.007925038,0.228440136,-0.073060934,0.006763066,0.015184657,-0.012003293,-0.015637684,-0.007301642,-0.039843084,0.073362665,0.12823957,0.018208709,0.164529798,-0.029361049,0.064169771,-0.087203079,-0.010251378,0.002797488,0.012355037,-0.057302093
2019 Q4,1.92261743,1.947757906,-0.907836522,0.294153998,-1.0151675,-0.968263193,0.006842904,0.142091656,-0.034287294,0.061290144,-0.079785394,-0.937061893,0.3036235,-1.047848105,-0.969589208,0.007063193,0.146665917,-0.035395185,0.013837218,-0.023663712,0.063237147,-0.02781898,0.010170528,-0.00418162,-0.982245327,0.318263678,-1.098373451,-0.622708115,-0.368943009,-0.036841434,0.007403767,0.234850591,-0.040526356,-0.012417989,0.18703929,-0.045756856,-0.016176408,0.049643367,-0.180396462,-0.024804734,-0.004383251,-0.033954375,-0.082807264,-0.131357305,0.299283752,-0.022444964,0.029744393,0.066286328,0.010660932
2020 Q1,1.968679539,1.999669422,0.087604042,0.207561274,0.660363112,0.642896856,0.276636125,0.206352084,-0.245819756,0.005857155,0.55435121,0.085389075,0.202313327,0.643666592,0.605123658,0.269641699,0.201044778,-0.239604127,0.768232451,-0.234795845,0.005690925,0.100133345,-0.021477253,0.010443478,0.083334343,0.197445027,0.628177934,0.295642137,0.281859678,0.031095164,0.263153266,0.187744309,0.006187878,0.005447794,-0.198281898,-0.000932525,0.014351613,-0.016834363,-0.032179041,-0.229145913,0.010192175,0.100767456,0.252899224,0.337163328,0.10493597,0.084125414,0.004059594,0.005553983,-0.020960442
2020 Q2,1.96474271,1.94094131,0.784462075,-0.064766989,-0.999398969,0.068150555,-0.149732209,-0.108872374,0.049130701,-0.043373625,0.264427753,3.271533074,-0.270105276,-4.167909305,0.209686319,-0.624445578,-0.467252007,0.204895453,-0.00488129,0.597154936,-0.181808879,1.284674021,-0.060216482,0.008701932,0.816548664,-0.067416131,-1.04027705,-0.024625452,0.021506347,0.01562853,-0.155856655,-0.045852614,-0.067057831,-0.009793943,0.046505208,-0.025091032,0.008702951,-0.020161459,0.053091473,0.149045128,0.002171933,-0.099655986,0.076500898,0.027340077,-0.049353092,0.154523624,0.094010938,-0.045378052,-0.015029556
2020 Q3,1.889677421,1.883276493,-0.979809552,-0.869361093,-0.219131816,-1.014140545,-0.010600239,-0.016903618,-0.331983489,-0.054184551,-0.324501866,-0.982821281,-0.872033327,-0.219805381,-1.047215945,-0.010632822,-0.011525708,-0.333003937,-0.129776538,-0.193617308,-0.054296376,0.059494687,-0.02214945,-0.003233382,-0.989007325,-0.877522053,-0.221188874,-0.546397933,-0.38514256,-0.057908974,-0.010699747,-0.039281456,0.00880412,0.019088976,-0.227335086,-0.074628205,0.002170369,-0.083229184,0.036030424,-0.194835969,-0.003253733,0.082883198,-0.063611942,-0.000175332,-0.141297492,0.033807835,-0.010958837,-0.054638127,-0.022288863
